Year,Region,Region code,Country,Country Code,Elements,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,"First administrative level
","Second administrative level
",Coverage subscores,"Machine readable
",Non-proprietary,"Download options
","Metadata available
","Terms of use
",Openness subscores,Overall subscores
2022,Eastern Europe,EUE,Moldova,MDA,National accounts,50.0,50.0,50.0,50.0,-,50.0,50.0,100.0,50.0,50.0,100.0,70.0,61.1
2022,Eastern Europe,EUE,Moldova,MDA,Labor,100.0,100.0,100.0,0.0,0.0,60.0,100.0,100.0,50.0,100.0,100.0,90.0,75.0
2022,Eastern Europe,EUE,Moldova,MDA,Price indexes,100.0,100.0,100.0,0.0,-,75.0,100.0,100.0,100.0,100.0,100.0,100.0,88.9
2022,Eastern Europe,EUE,Moldova,MDA,Government finance,100.0,100.0,100.0,0.0,-,75.0,100.0,100.0,0.0,50.0,100.0,70.0,72.2
2022,Eastern Europe,EUE,Moldova,MDA,Money & banking,100.0,100.0,100.0,-,-,100.0,100.0,100.0,100.0,50.0,100.0,90.0,93.8
2022,Eastern Europe,EUE,Moldova,MDA,International trade,100.0,100.0,100.0,-,-,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2022,Eastern Europe,EUE,Moldova,MDA,Balance of payments,100.0,100.0,100.0,-,-,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2022,Eastern Europe,EUE,Moldova,MDA,Economic & Financial Statistics subscores,92.9,92.9,92.9,12.5,0.0,76.9,92.9,100.0,71.4,78.6,100.0,88.6,83.6
2022,Eastern Europe,EUE,Moldova,MDA,Agriculture and land use,100.0,100.0,100.0,50.0,0.0,70.0,100.0,100.0,50.0,50.0,100.0,80.0,75.0
2022,Eastern Europe,EUE,Moldova,MDA,Resource use,100.0,100.0,100.0,0.0,-,75.0,100.0,100.0,50.0,50.0,100.0,80.0,77.8
2022,Eastern Europe,EUE,Moldova,MDA,Energy,100.0,100.0,100.0,-,-,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2022,Eastern Europe,EUE,Moldova,MDA,Pollution,100.0,100.0,100.0,0.0,-,75.0,100.0,100.0,100.0,100.0,100.0,100.0,88.9
2022,Eastern Europe,EUE,Moldova,MDA,Built environment,100.0,50.0,50.0,50.0,50.0,60.0,50.0,100.0,50.0,50.0,100.0,70.0,65.0
2022,Eastern Europe,EUE,Moldova,MDA,Environment subscore,100.0,90.0,90.0,25.0,25.0,73.8,90.0,100.0,70.0,70.0,100.0,86.0,80.4
2022,Eastern Europe,EUE,Moldova,MDA,All categories,86.0,82.6,82.6,22.0,13.9,64.4,91.0,96.7,68.8,77.9,96.7,86.2,76.2
2022,Western Europe,EUW,Monaco,MCO,Population & vital statistics,50.0,50.0,50.0,0.0,-,37.5,0.0,100.0,50.0,50.0,0.0,40.0,38.9
2022,Western Europe,EUW,Monaco,MCO,Education facilities,50.0,50.0,50.0,0.0,-,37.5,0.0,100.0,0.0,50.0,0.0,30.0,33.3
2022,Western Europe,EUW,Monaco,MCO,Education outcomes,50.0,50.0,50.0,0.0,-,37.5,0.0,100.0,0.0,50.0,0.0,30.0,33.3
2022,Western Europe,EUW,Monaco,MCO,Health facilities,50.0,50.0,50.0,0.0,-,37.5,0.0,100.0,0.0,50.0,0.0,30.0,33.3
2022,Western Europe,EUW,Monaco,MCO,Health outcomes,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Western Europe,EUW,Monaco,MCO,Reproductive health,0.0,0.0,0.0,0.0,-,0.0,0.0,100.0,0.0,50.0,0.0,30.0,16.7
2022,Western Europe,EUW,Monaco,MCO,Food security & nutrition,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Western Europe,EUW,Monaco,MCO,Gender statistics,50.0,50.0,50.0,0.0,-,37.5,0.0,100.0,0.0,50.0,0.0,30.0,33.3
2022,Western Europe,EUW,Monaco,MCO,Crime & justice,0.0,0.0,0.0,0.0,-,0.0,0.0,100.0,50.0,50.0,0.0,40.0,22.2
2022,Western Europe,EUW,Monaco,MCO,Poverty & income,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Western Europe,EUW,Monaco,MCO,Social Statistics subscore,25.0,25.0,25.0,0.0,-,19.2,0.0,70.0,10.0,35.0,0.0,23.0,21.3
2022,Western Europe,EUW,Monaco,MCO,National accounts,50.0,50.0,50.0,-,-,50.0,0.0,100.0,50.0,50.0,0.0,40.0,43.8
2022,Western Europe,EUW,Monaco,MCO,Labor,100.0,50.0,50.0,0.0,-,50.0,0.0,100.0,0.0,50.0,0.0,30.0,38.9
2022,Western Europe,EUW,Monaco,MCO,Price indexes,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Western Europe,EUW,Monaco,MCO,Government finance,100.0,100.0,100.0,-,-,100.0,0.0,100.0,0.0,50.0,0.0,30.0,56.3
2022,Western Europe,EUW,Monaco,MCO,Money & banking,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Western Europe,EUW,Monaco,MCO,International trade,50.0,50.0,50.0,-,-,50.0,0.0,100.0,0.0,50.0,0.0,30.0,37.5
2022,Western Europe,EUW,Monaco,MCO,Balance of payments,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Western Europe,EUW,Monaco,MCO,Economic & Financial Statistics subscores,42.9,35.7,35.7,0.0,-,36.4,0.0,57.1,7.1,28.6,0.0,18.6,25.4
2022,Western Europe,EUW,Monaco,MCO,Agriculture and land use,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Western Europe,EUW,Monaco,MCO,Resource use,50.0,50.0,50.0,-,-,50.0,0.0,100.0,0.0,50.0,0.0,30.0,37.5
2022,Western Europe,EUW,Monaco,MCO,Energy,50.0,50.0,50.0,-,-,50.0,0.0,100.0,0.0,50.0,0.0,30.0,37.5
2022,Western Europe,EUW,Monaco,MCO,Pollution,50.0,50.0,50.0,-,-,50.0,0.0,100.0,50.0,50.0,0.0,40.0,43.8
2022,Western Europe,EUW,Monaco,MCO,Built environment,0.0,0.0,0.0,0.0,-,0.0,0.0,100.0,50.0,50.0,0.0,40.0,22.2
2022,Western Europe,EUW,Monaco,MCO,Environment subscore,30.0,30.0,30.0,0.0,-,26.5,0.0,80.0,20.0,40.0,0.0,28.0,27.4
2022,Western Europe,EUW,Monaco,MCO,All categories,32.6,30.2,30.2,0.0,-,26.7,0.0,69.0,12.4,34.5,0.0,23.2,24.6
2022,Eastern Asia,ASF,Mongolia,MNG,Population & vital statistics,100.0,100.0,100.0,50.0,50.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0
2022,Eastern Asia,ASF,Mongolia,MNG,Education facilities,50.0,50.0,50.0,0.0,0.0,30.0,100.0,100.0,50.0,100.0,100.0,90.0,60.0
2022,Eastern Asia,ASF,Mongolia,MNG,Education outcomes,100.0,100.0,50.0,50.0,0.0,60.0,100.0,100.0,50.0,100.0,100.0,90.0,75.0
2022,Eastern Asia,ASF,Mongolia,MNG,Health facilities,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,50.0,100.0,100.0,90.0,70.0
2022,Eastern Asia,ASF,Mongolia,MNG,Health outcomes,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0
2022,Eastern Asia,ASF,Mongolia,MNG,Reproductive health,100.0,100.0,100.0,50.0,50.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0
2022,Eastern Asia,ASF,Mongolia,MNG,Food security & nutrition,50.0,50.0,50.0,0.0,-,37.5,100.0,100.0,50.0,50.0,50.0,70.0,55.6
2022,Eastern Asia,ASF,Mongolia,MNG,Gender statistics,100.0,50.0,50.0,0.0,0.0,40.0,100.0,100.0,100.0,50.0,50.0,80.0,60.0
2022,Eastern Asia,ASF,Mongolia,MNG,Crime & justice,100.0,100.0,100.0,0.0,0.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0
2022,Eastern Asia,ASF,Mongolia,MNG,Poverty & income,100.0,50.0,50.0,100.0,0.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0
2022,Eastern Asia,ASF,Mongolia,MNG,Social Statistics subscore,80.0,70.0,65.0,35.0,22.2,55.1,100.0,100.0,80.0,90.0,90.0,92.0,73.7
2022,Eastern Asia,ASF,Mongolia,MNG,National accounts,100.0,100.0,100.0,50.0,-,87.5,100.0,100.0,50.0,100.0,100.0,90.0,88.9
2022,Eastern Asia,ASF,Mongolia,MNG,Labor,100.0,100.0,100.0,100.0,0.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0
2022,Eastern Asia,ASF,Mongolia,MNG,Price indexes,100.0,100.0,100.0,50.0,-,87.5,100.0,100.0,100.0,100.0,100.0,100.0,94.4
2022,Eastern Asia,ASF,Mongolia,MNG,Government finance,100.0,100.0,100.0,0.0,-,75.0,100.0,100.0,100.0,100.0,100.0,100.0,88.9
2022,Eastern Asia,ASF,Mongolia,MNG,Money & banking,50.0,50.0,50.0,-,-,50.0,100.0,100.0,100.0,100.0,100.0,100.0,81.3
2022,Eastern Asia,ASF,Mongolia,MNG,International trade,100.0,100.0,100.0,-,-,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2022,Eastern Asia,ASF,Mongolia,MNG,Balance of payments,100.0,100.0,100.0,-,-,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2022,Eastern Asia,ASF,Mongolia,MNG,Economic & Financial Statistics subscores,92.9,92.9,92.9,50.0,0.0,82.7,100.0,100.0,92.9,100.0,100.0,98.6,91.8
2022,Eastern Asia,ASF,Mongolia,MNG,Agriculture and land use,100.0,100.0,100.0,100.0,50.0,90.0,100.0,100.0,50.0,50.0,100.0,80.0,85.0
2022,Eastern Asia,ASF,Mongolia,MNG,Resource use,100.0,100.0,100.0,50.0,-,87.5,100.0,100.0,100.0,50.0,100.0,90.0,88.9
2022,Eastern Asia,ASF,Mongolia,MNG,Energy,100.0,100.0,100.0,-,-,100.0,100.0,100.0,50.0,50.0,100.0,80.0,87.5
2022,Eastern Asia,ASF,Mongolia,MNG,Pollution,100.0,50.0,50.0,0.0,-,50.0,100.0,100.0,50.0,50.0,100.0,80.0,66.7
2022,Eastern Asia,ASF,Mongolia,MNG,Built environment,100.0,50.0,0.0,100.0,50.0,60.0,100.0,100.0,100.0,50.0,100.0,90.0,75.0
2022,Eastern Asia,ASF,Mongolia,MNG,Environment subscore,100.0,80.0,70.0,62.5,50.0,76.2,100.0,100.0,70.0,50.0,100.0,84.0,80.4
2022,Eastern Asia,ASF,Mongolia,MNG,All categories,91.0,81.0,76.0,47.9,27.7,70.0,100.0,100.0,81.0,80.0,96.7,91.5,81.6
2022,Southern Europe,EUZ,Montenegro,MNE,Population & vital statistics,100.0,100.0,100.0,0.0,0.0,60.0,100.0,100.0,100.0,50.0,100.0,90.0,75.0
2022,Southern Europe,EUZ,Montenegro,MNE,Education facilities,50.0,50.0,50.0,0.0,0.0,30.0,100.0,100.0,0.0,50.0,100.0,70.0,50.0
2022,Southern Europe,EUZ,Montenegro,MNE,Education outcomes,50.0,50.0,50.0,0.0,0.0,30.0,100.0,100.0,50.0,100.0,100.0,90.0,60.0
2022,Southern Europe,EUZ,Montenegro,MNE,Health facilities,50.0,50.0,50.0,0.0,0.0,30.0,100.0,100.0,0.0,50.0,100.0,70.0,50.0
2022,Southern Europe,EUZ,Montenegro,MNE,Health outcomes,50.0,50.0,50.0,0.0,0.0,30.0,50.0,100.0,50.0,50.0,100.0,70.0,50.0
2022,Southern Europe,EUZ,Montenegro,MNE,Reproductive health,50.0,50.0,50.0,0.0,0.0,30.0,50.0,100.0,50.0,50.0,100.0,70.0,50.0
2022,Southern Europe,EUZ,Montenegro,MNE,Food security & nutrition,100.0,50.0,0.0,0.0,-,37.5,0.0,100.0,0.0,50.0,100.0,50.0,44.4
2022,Southern Europe,EUZ,Montenegro,MNE,Gender statistics,100.0,50.0,50.0,50.0,0.0,50.0,0.0,100.0,0.0,50.0,100.0,50.0,50.0
2022,Southern Europe,EUZ,Montenegro,MNE,Crime & justice,50.0,50.0,50.0,0.0,0.0,30.0,100.0,100.0,0.0,50.0,100.0,70.0,50.0
2022,Southern Europe,EUZ,Montenegro,MNE,Poverty & income,100.0,100.0,100.0,0.0,0.0,60.0,100.0,100.0,50.0,50.0,100.0,80.0,70.0
2022,Southern Europe,EUZ,Montenegro,MNE,Social Statistics subscore,70.0,60.0,55.0,5.0,0.0,38.8,70.0,100.0,30.0,55.0,100.0,71.0,55.1
2022,Southern Europe,EUZ,Montenegro,MNE,National accounts,100.0,100.0,100.0,0.0,-,75.0,100.0,100.0,100.0,100.0,100.0,100.0,88.9
2022,Southern Europe,EUZ,Montenegro,MNE,Labor,100.0,100.0,100.0,0.0,0.0,60.0,100.0,100.0,50.0,50.0,100.0,80.0,70.0
2022,Southern Europe,EUZ,Montenegro,MNE,Price indexes,100.0,100.0,100.0,0.0,-,75.0,100.0,100.0,100.0,100.0,100.0,100.0,88.9
2022,Southern Europe,EUZ,Montenegro,MNE,Government finance,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Europe,EUZ,Montenegro,MNE,Money & banking,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Europe,EUZ,Montenegro,MNE,International trade,50.0,50.0,50.0,-,-,50.0,100.0,100.0,50.0,100.0,100.0,90.0,75.0
2022,Southern Europe,EUZ,Montenegro,MNE,Balance of payments,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Europe,EUZ,Montenegro,MNE,Economic & Financial Statistics subscores,50.0,50.0,50.0,0.0,0.0,40.4,57.1,57.1,42.9,50.0,57.1,52.9,47.5
2022,Southern Europe,EUZ,Montenegro,MNE,Agriculture and land use,100.0,50.0,100.0,0.0,0.0,50.0,100.0,100.0,0.0,50.0,100.0,70.0,60.0
2022,Southern Europe,EUZ,Montenegro,MNE,Resource use,100.0,50.0,50.0,0.0,-,50.0,100.0,100.0,50.0,50.0,50.0,70.0,61.1
2022,Southern Europe,EUZ,Montenegro,MNE,Energy,100.0,100.0,100.0,-,-,100.0,100.0,100.0,50.0,100.0,100.0,90.0,93.8
2022,Southern Europe,EUZ,Montenegro,MNE,Pollution,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Europe,EUZ,Montenegro,MNE,Built environment,100.0,50.0,0.0,0.0,0.0,30.0,0.0,100.0,0.0,50.0,100.0,50.0,40.0
2022,Southern Europe,EUZ,Montenegro,MNE,Environment subscore,80.0,50.0,50.0,0.0,0.0,42.9,60.0,80.0,20.0,50.0,70.0,56.0,50.0
2022,Southern Europe,EUZ,Montenegro,MNE,All categories,66.7,53.3,51.7,2.1,0.0,40.6,62.4,79.0,31.0,51.7,75.7,60.0,51.0
2022,Northern Africa,AFN,Morocco,MAR,Population & vital statistics,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,50.0,50.0,100.0,80.0,65.0
2022,Northern Africa,AFN,Morocco,MAR,Education facilities,100.0,100.0,50.0,50.0,50.0,70.0,50.0,100.0,50.0,50.0,100.0,70.0,70.0
2022,Northern Africa,AFN,Morocco,MAR,Education outcomes,100.0,100.0,100.0,50.0,50.0,80.0,50.0,100.0,50.0,50.0,100.0,70.0,75.0
2022,Northern Africa,AFN,Morocco,MAR,Health facilities,100.0,50.0,50.0,50.0,50.0,60.0,50.0,100.0,50.0,50.0,100.0,70.0,65.0
2022,Northern Africa,AFN,Morocco,MAR,Health outcomes,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,50.0,50.0,50.0,60.0,55.0
2022,Northern Africa,AFN,Morocco,MAR,Reproductive health,100.0,50.0,50.0,50.0,50.0,60.0,50.0,100.0,50.0,50.0,50.0,60.0,60.0
2022,Northern Africa,AFN,Morocco,MAR,Food security & nutrition,100.0,50.0,50.0,50.0,-,62.5,100.0,100.0,100.0,50.0,50.0,80.0,72.2
2022,Northern Africa,AFN,Morocco,MAR,Gender statistics,100.0,50.0,50.0,50.0,0.0,50.0,50.0,100.0,50.0,50.0,50.0,60.0,55.0
2022,Northern Africa,AFN,Morocco,MAR,Crime & justice,50.0,50.0,50.0,0.0,0.0,30.0,50.0,100.0,50.0,50.0,50.0,60.0,45.0
2022,Northern Africa,AFN,Morocco,MAR,Poverty & income,100.0,50.0,50.0,100.0,100.0,80.0,100.0,100.0,50.0,50.0,50.0,70.0,75.0
2022,Northern Africa,AFN,Morocco,MAR,Social Statistics subscore,85.0,60.0,55.0,50.0,44.4,59.2,65.0,100.0,55.0,50.0,70.0,68.0,63.6
2022,Northern Africa,AFN,Morocco,MAR,National accounts,100.0,100.0,100.0,50.0,-,87.5,50.0,100.0,50.0,50.0,100.0,70.0,77.8
2022,Northern Africa,AFN,Morocco,MAR,Labor,100.0,100.0,100.0,50.0,0.0,70.0,50.0,100.0,50.0,50.0,100.0,70.0,70.0
2022,Northern Africa,AFN,Morocco,MAR,Price indexes,100.0,100.0,100.0,50.0,-,87.5,50.0,100.0,50.0,50.0,100.0,70.0,77.8
2022,Northern Africa,AFN,Morocco,MAR,Government finance,100.0,100.0,50.0,0.0,-,62.5,50.0,100.0,50.0,50.0,100.0,70.0,66.7
2022,Northern Africa,AFN,Morocco,MAR,Money & banking,100.0,100.0,100.0,-,-,100.0,100.0,100.0,50.0,50.0,100.0,80.0,87.5
2022,Northern Africa,AFN,Morocco,MAR,International trade,50.0,50.0,50.0,-,-,50.0,100.0,100.0,50.0,50.0,100.0,80.0,68.8
2022,Northern Africa,AFN,Morocco,MAR,Balance of payments,100.0,100.0,100.0,-,-,100.0,100.0,100.0,100.0,50.0,100.0,90.0,93.8
2022,Northern Africa,AFN,Morocco,MAR,Economic & Financial Statistics subscores,92.9,92.9,85.7,37.5,0.0,78.8,71.4,100.0,57.1,50.0,100.0,75.7,77.0
2022,Northern Africa,AFN,Morocco,MAR,Agriculture and land use,100.0,50.0,50.0,50.0,50.0,60.0,100.0,100.0,50.0,50.0,100.0,80.0,70.0
2022,Northern Africa,AFN,Morocco,MAR,Resource use,100.0,100.0,100.0,50.0,-,87.5,50.0,100.0,50.0,50.0,100.0,70.0,77.8
2022,Northern Africa,AFN,Morocco,MAR,Energy,100.0,50.0,100.0,-,-,83.3,50.0,50.0,50.0,50.0,100.0,60.0,68.8
2022,Northern Africa,AFN,Morocco,MAR,Pollution,100.0,50.0,50.0,0.0,-,50.0,100.0,100.0,50.0,50.0,100.0,80.0,66.7
2022,Northern Africa,AFN,Morocco,MAR,Built environment,100.0,50.0,50.0,0.0,0.0,40.0,50.0,100.0,50.0,50.0,50.0,60.0,50.0
2022,Northern Africa,AFN,Morocco,MAR,Environment subscore,100.0,60.0,70.0,25.0,25.0,61.9,70.0,90.0,50.0,50.0,90.0,70.0,66.3
2022,Northern Africa,AFN,Morocco,MAR,All categories,92.6,71.0,70.2,38.6,34.7,65.8,68.8,96.7,54.0,50.0,86.7,71.2,68.7
2022,Eastern Africa,AFE,Mozambique,MOZ,Population & vital statistics,100.0,50.0,50.0,50.0,50.0,60.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0
2022,Eastern Africa,AFE,Mozambique,MOZ,Education facilities,50.0,50.0,50.0,50.0,0.0,40.0,0.0,100.0,0.0,50.0,0.0,30.0,35.0
2022,Eastern Africa,AFE,Mozambique,MOZ,Education outcomes,50.0,50.0,50.0,50.0,0.0,40.0,0.0,100.0,50.0,50.0,0.0,40.0,40.0
2022,Eastern Africa,AFE,Mozambique,MOZ,Health facilities,50.0,50.0,50.0,50.0,0.0,40.0,0.0,100.0,0.0,50.0,0.0,30.0,35.0
2022,Eastern Africa,AFE,Mozambique,MOZ,Health outcomes,50.0,50.0,50.0,0.0,0.0,30.0,0.0,100.0,0.0,50.0,0.0,30.0,30.0
2022,Eastern Africa,AFE,Mozambique,MOZ,Reproductive health,100.0,50.0,50.0,50.0,0.0,50.0,0.0,100.0,50.0,50.0,0.0,40.0,45.0
2022,Eastern Africa,AFE,Mozambique,MOZ,Food security & nutrition,50.0,0.0,0.0,50.0,-,25.0,0.0,100.0,50.0,50.0,0.0,40.0,33.3
2022,Eastern Africa,AFE,Mozambique,MOZ,Gender statistics,50.0,50.0,50.0,50.0,0.0,40.0,0.0,100.0,0.0,50.0,0.0,30.0,35.0
2022,Eastern Africa,AFE,Mozambique,MOZ,Crime & justice,100.0,100.0,100.0,100.0,0.0,80.0,0.0,100.0,0.0,50.0,0.0,30.0,55.0
2022,Eastern Africa,AFE,Mozambique,MOZ,Poverty & income,50.0,0.0,0.0,50.0,0.0,20.0,0.0,100.0,50.0,50.0,0.0,40.0,30.0
2022,Eastern Africa,AFE,Mozambique,MOZ,Social Statistics subscore,65.0,45.0,45.0,50.0,5.6,42.9,5.0,95.0,25.0,50.0,5.0,36.0,39.4
2022,Eastern Africa,AFE,Mozambique,MOZ,National accounts,50.0,50.0,50.0,0.0,-,37.5,0.0,100.0,50.0,50.0,0.0,40.0,38.9
2022,Eastern Africa,AFE,Mozambique,MOZ,Labor,100.0,50.0,50.0,100.0,0.0,60.0,0.0,100.0,0.0,50.0,0.0,30.0,45.0
2022,Eastern Africa,AFE,Mozambique,MOZ,Price indexes,50.0,50.0,50.0,50.0,-,50.0,100.0,50.0,0.0,0.0,0.0,30.0,38.9
2022,Eastern Africa,AFE,Mozambique,MOZ,Government finance,100.0,50.0,100.0,0.0,-,62.5,0.0,100.0,0.0,50.0,0.0,30.0,44.4
2022,Eastern Africa,AFE,Mozambique,MOZ,Money & banking,50.0,50.0,50.0,-,-,50.0,0.0,100.0,0.0,50.0,0.0,30.0,37.5
2022,Eastern Africa,AFE,Mozambique,MOZ,International trade,50.0,50.0,50.0,-,-,50.0,0.0,100.0,0.0,50.0,0.0,30.0,37.5
2022,Eastern Africa,AFE,Mozambique,MOZ,Balance of payments,100.0,100.0,100.0,-,-,100.0,0.0,100.0,0.0,50.0,0.0,30.0,56.3
2022,Eastern Africa,AFE,Mozambique,MOZ,Economic & Financial Statistics subscores,71.4,57.1,64.3,37.5,0.0,57.7,14.3,92.9,7.1,42.9,0.0,31.4,42.6
2022,Eastern Africa,AFE,Mozambique,MOZ,Agriculture and land use,50.0,50.0,50.0,0.0,0.0,30.0,0.0,100.0,0.0,50.0,0.0,30.0,30.0
2022,Eastern Africa,AFE,Mozambique,MOZ,Resource use,100.0,100.0,100.0,0.0,-,75.0,0.0,100.0,0.0,50.0,0.0,30.0,50.0
2022,Eastern Africa,AFE,Mozambique,MOZ,Energy,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Eastern Africa,AFE,Mozambique,MOZ,Pollution,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Eastern Africa,AFE,Mozambique,MOZ,Built environment,100.0,50.0,0.0,100.0,0.0,50.0,0.0,100.0,50.0,50.0,0.0,40.0,45.0
2022,Eastern Africa,AFE,Mozambique,MOZ,Environment subscore,50.0,40.0,30.0,25.0,0.0,33.3,0.0,60.0,10.0,30.0,0.0,20.0,26.1
2022,Eastern Africa,AFE,Mozambique,MOZ,All categories,62.1,47.4,46.4,38.6,3.5,44.0,6.4,82.6,14.0,41.0,1.7,29.1,36.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Population & vital statistics,50.0,50.0,50.0,0.0,0.0,30.0,100.0,100.0,100.0,50.0,0.0,70.0,50.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Education facilities,50.0,50.0,50.0,50.0,0.0,40.0,100.0,100.0,100.0,50.0,0.0,70.0,55.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Education outcomes,50.0,50.0,50.0,50.0,0.0,40.0,100.0,100.0,50.0,50.0,0.0,60.0,50.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Health facilities,50.0,50.0,50.0,50.0,0.0,40.0,100.0,100.0,50.0,50.0,0.0,60.0,50.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Health outcomes,50.0,50.0,50.0,50.0,0.0,40.0,50.0,100.0,50.0,100.0,0.0,60.0,50.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Reproductive health,100.0,50.0,50.0,50.0,0.0,50.0,50.0,100.0,50.0,50.0,0.0,50.0,50.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Food security & nutrition,100.0,0.0,0.0,50.0,-,37.5,0.0,100.0,50.0,100.0,0.0,50.0,44.4
2022,South-Eastern Asia,ASE,Myanmar,MMR,Gender statistics,100.0,50.0,50.0,50.0,0.0,50.0,50.0,100.0,50.0,50.0,0.0,50.0,50.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Crime & justice,50.0,50.0,50.0,50.0,0.0,40.0,100.0,100.0,100.0,50.0,0.0,70.0,55.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Poverty & income,100.0,50.0,0.0,100.0,0.0,50.0,50.0,100.0,50.0,50.0,0.0,50.0,50.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Social Statistics subscore,70.0,45.0,40.0,50.0,0.0,41.8,70.0,100.0,65.0,60.0,0.0,59.0,50.5
2022,South-Eastern Asia,ASE,Myanmar,MMR,National accounts,50.0,50.0,50.0,0.0,-,37.5,100.0,100.0,100.0,50.0,0.0,70.0,55.6
2022,South-Eastern Asia,ASE,Myanmar,MMR,Labor,100.0,50.0,50.0,0.0,0.0,40.0,50.0,100.0,50.0,50.0,0.0,50.0,45.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Price indexes,50.0,50.0,50.0,0.0,-,37.5,100.0,100.0,100.0,50.0,0.0,70.0,55.6
2022,South-Eastern Asia,ASE,Myanmar,MMR,Government finance,100.0,100.0,100.0,0.0,-,75.0,100.0,100.0,100.0,50.0,0.0,70.0,72.2
2022,South-Eastern Asia,ASE,Myanmar,MMR,Money & banking,100.0,100.0,100.0,-,-,100.0,100.0,100.0,100.0,50.0,0.0,70.0,81.3
2022,South-Eastern Asia,ASE,Myanmar,MMR,International trade,50.0,50.0,50.0,-,-,50.0,50.0,100.0,50.0,50.0,0.0,50.0,50.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Balance of payments,100.0,100.0,100.0,-,-,100.0,100.0,100.0,50.0,50.0,0.0,60.0,75.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Economic & Financial Statistics subscores,78.6,71.4,71.4,0.0,0.0,59.6,85.7,100.0,78.6,50.0,0.0,62.9,61.5
2022,South-Eastern Asia,ASE,Myanmar,MMR,Agriculture and land use,50.0,50.0,50.0,50.0,0.0,40.0,100.0,100.0,50.0,50.0,0.0,60.0,50.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Resource use,100.0,100.0,100.0,50.0,-,87.5,100.0,100.0,100.0,50.0,0.0,70.0,77.8
2022,South-Eastern Asia,ASE,Myanmar,MMR,Energy,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Pollution,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,South-Eastern Asia,ASE,Myanmar,MMR,Built environment,100.0,50.0,0.0,50.0,0.0,40.0,50.0,100.0,50.0,50.0,0.0,50.0,45.0
