Year,Region,Region code,Country,Country Code,Elements,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,"First administrative level
","Second administrative level
",Coverage subscores,"Machine readable
",Non-proprietary,"Download options
","Metadata available
","Terms of use
",Openness subscores,Overall subscores
2022,South-Eastern Asia,ASE,Myanmar,MMR,All categories,66.2,51.2,47.9,31.6,3.5,44.9,68.6,86.7,58.8,46.7,0.0,52.1,48.8
2022,Southern Africa,AFZ,Namibia,NAM,Population & vital statistics,100.0,100.0,100.0,50.0,0.0,70.0,50.0,100.0,50.0,50.0,50.0,60.0,65.0
2022,Southern Africa,AFZ,Namibia,NAM,Education facilities,50.0,50.0,50.0,50.0,0.0,40.0,0.0,100.0,50.0,50.0,0.0,40.0,40.0
2022,Southern Africa,AFZ,Namibia,NAM,Education outcomes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Africa,AFZ,Namibia,NAM,Health facilities,50.0,0.0,0.0,50.0,0.0,20.0,0.0,100.0,50.0,50.0,0.0,40.0,30.0
2022,Southern Africa,AFZ,Namibia,NAM,Health outcomes,50.0,0.0,50.0,0.0,0.0,20.0,0.0,100.0,50.0,50.0,0.0,40.0,30.0
2022,Southern Africa,AFZ,Namibia,NAM,Reproductive health,100.0,0.0,0.0,0.0,0.0,20.0,0.0,100.0,50.0,50.0,0.0,40.0,30.0
2022,Southern Africa,AFZ,Namibia,NAM,Food security & nutrition,100.0,0.0,50.0,0.0,0.0,37.5,0.0,100.0,50.0,50.0,0.0,40.0,38.9
2022,Southern Africa,AFZ,Namibia,NAM,Gender statistics,50.0,50.0,50.0,0.0,0.0,30.0,0.0,100.0,50.0,50.0,0.0,40.0,35.0
2022,Southern Africa,AFZ,Namibia,NAM,Crime & justice,50.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,50.0,50.0,0.0,40.0,25.0
2022,Southern Africa,AFZ,Namibia,NAM,Poverty & income,100.0,0.0,0.0,0.0,50.0,30.0,50.0,100.0,50.0,50.0,0.0,50.0,40.0
2022,Southern Africa,AFZ,Namibia,NAM,Social Statistics subscores,65.0,20.0,30.0,15.0,5.6,27.6,10.0,90.0,45.0,45.0,5.0,39.0,33.3
2022,Southern Africa,AFZ,Namibia,NAM,National accounts,100.0,50.0,50.0,0.0,0.0,50.0,100.0,100.0,50.0,50.0,50.0,70.0,61.1
2022,Southern Africa,AFZ,Namibia,NAM,Labor,100.0,100.0,100.0,50.0,0.0,70.0,50.0,100.0,0.0,50.0,0.0,40.0,55.0
2022,Southern Africa,AFZ,Namibia,NAM,Price indexes,50.0,50.0,50.0,0.0,0.0,37.5,100.0,100.0,100.0,50.0,100.0,90.0,66.7
2022,Southern Africa,AFZ,Namibia,NAM,Government finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Africa,AFZ,Namibia,NAM,Money & banking,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,50.0,0.0,30.0,56.3
2022,Southern Africa,AFZ,Namibia,NAM,International trade,50.0,50.0,50.0,0.0,0.0,50.0,50.0,100.0,0.0,50.0,0.0,40.0,43.8
2022,Southern Africa,AFZ,Namibia,NAM,Balance of payments,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,50.0,50.0,0.0,60.0,75.0
2022,Southern Africa,AFZ,Namibia,NAM,Economic and Financial Statistics subscores,71.4,64.3,64.3,12.5,0.0,55.8,57.1,85.7,28.6,42.9,21.4,47.1,50.8
2022,Southern Africa,AFZ,Namibia,NAM,Agriculture & Land Use,50.0,50.0,50.0,0.0,0.0,30.0,0.0,100.0,0.0,50.0,0.0,30.0,30.0
2022,Southern Africa,AFZ,Namibia,NAM,Resource use,50.0,50.0,50.0,50.0,0.0,50.0,0.0,100.0,0.0,50.0,0.0,30.0,38.9
2022,Southern Africa,AFZ,Namibia,NAM,Energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Africa,AFZ,Namibia,NAM,Pollution,50.0,0.0,50.0,0.0,0.0,25.0,0.0,100.0,50.0,50.0,0.0,40.0,33.3
2022,Southern Africa,AFZ,Namibia,NAM,Built environment,100.0,0.0,0.0,50.0,0.0,30.0,0.0,100.0,50.0,50.0,0.0,40.0,35.0
2022,Southern Africa,AFZ,Namibia,NAM,Environment subscore,50.0,20.0,30.0,25.0,0.0,28.6,0.0,80.0,20.0,40.0,0.0,28.0,28.3
2022,Southern Africa,AFZ,Namibia,NAM,All categories,62.1,34.8,41.4,17.8,3.5,36.1,22.4,85.2,31.2,42.6,8.8,38.0,37.1
2022,Pacific Islands,OPI,Nauru,NRU,Population & vital statistics,50.0,0.0,0.0,0.0,0.0,12.5,0.0,100.0,50.0,50.0,0.0,40.0,27.8
2022,Pacific Islands,OPI,Nauru,NRU,Education facilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Nauru,NRU,Education outcomes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,30.0,16.7
2022,Pacific Islands,OPI,Nauru,NRU,Health facilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Nauru,NRU,Health outcomes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Nauru,NRU,Reproductive health,50.0,0.0,0.0,0.0,0.0,12.5,0.0,100.0,50.0,50.0,0.0,40.0,27.8
2022,Pacific Islands,OPI,Nauru,NRU,Food security & nutrition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Nauru,NRU,Gender statistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Nauru,NRU,Crime & justice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Nauru,NRU,Poverty & income,100.0,0.0,0.0,0.0,0.0,25.0,0.0,100.0,50.0,50.0,0.0,40.0,33.3
2022,Pacific Islands,OPI,Nauru,NRU,Social Statistics subscores,20.0,0.0,0.0,0.0,0.0,5.1,0.0,40.0,15.0,20.0,0.0,15.0,10.7
2022,Pacific Islands,OPI,Nauru,NRU,National accounts,50.0,0.0,50.0,0.0,0.0,33.3,0.0,100.0,50.0,0.0,0.0,30.0,31.3
2022,Pacific Islands,OPI,Nauru,NRU,Labor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Nauru,NRU,Price indexes,50.0,0.0,0.0,0.0,0.0,16.7,0.0,100.0,50.0,50.0,0.0,40.0,31.3
2022,Pacific Islands,OPI,Nauru,NRU,Government finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Nauru,NRU,Money & banking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Nauru,NRU,International trade,50.0,0.0,50.0,0.0,0.0,33.3,0.0,100.0,50.0,50.0,0.0,40.0,37.5
2022,Pacific Islands,OPI,Nauru,NRU,Balance of payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Nauru,NRU,Economic and Financial Statistics subscores,21.4,0.0,14.3,0.0,0.0,11.4,0.0,42.9,21.4,14.3,0.0,15.7,14.0
2022,Pacific Islands,OPI,Nauru,NRU,Agriculture & Land Use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Nauru,NRU,Resource use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Nauru,NRU,Energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Nauru,NRU,Pollution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Nauru,NRU,Built environment,100.0,0.0,0.0,0.0,0.0,25.0,0.0,100.0,50.0,50.0,0.0,40.0,33.3
2022,Pacific Islands,OPI,Nauru,NRU,Environment subscore,20.0,0.0,0.0,0.0,0.0,5.9,0.0,20.0,10.0,10.0,0.0,8.0,7.1
2022,Pacific Islands,OPI,Nauru,NRU,All categories,20.5,0.0,4.8,0.0,0.0,7.3,0.0,34.3,15.5,14.8,0.0,12.9,10.6
2022,Southern Asia,ASZ,Nepal,NPL,Population & vital statistics,50.0,50.0,50.0,50.0,0.0,40.0,100.0,100.0,50.0,50.0,0.0,60.0,50.0
2022,Southern Asia,ASZ,Nepal,NPL,Education facilities,50.0,50.0,50.0,50.0,50.0,50.0,0.0,100.0,50.0,50.0,0.0,40.0,45.0
2022,Southern Asia,ASZ,Nepal,NPL,Education outcomes,100.0,100.0,100.0,50.0,50.0,80.0,0.0,100.0,0.0,50.0,0.0,30.0,55.0
2022,Southern Asia,ASZ,Nepal,NPL,Health facilities,100.0,50.0,50.0,0.0,0.0,40.0,0.0,100.0,50.0,50.0,0.0,40.0,40.0
2022,Southern Asia,ASZ,Nepal,NPL,Health outcomes,50.0,50.0,50.0,50.0,0.0,40.0,50.0,100.0,50.0,50.0,0.0,50.0,45.0
2022,Southern Asia,ASZ,Nepal,NPL,Reproductive health,100.0,50.0,50.0,50.0,0.0,50.0,50.0,100.0,50.0,50.0,0.0,50.0,50.0
2022,Southern Asia,ASZ,Nepal,NPL,Food security & nutrition,100.0,50.0,50.0,0.0,0.0,50.0,50.0,100.0,50.0,50.0,0.0,50.0,50.0
2022,Southern Asia,ASZ,Nepal,NPL,Gender statistics,50.0,50.0,50.0,0.0,0.0,30.0,50.0,100.0,0.0,50.0,0.0,40.0,35.0
2022,Southern Asia,ASZ,Nepal,NPL,Crime & justice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,30.0,15.0
2022,Southern Asia,ASZ,Nepal,NPL,Poverty & income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Asia,ASZ,Nepal,NPL,Social Statistics subscores,60.0,45.0,45.0,25.0,11.1,37.8,30.0,90.0,30.0,45.0,0.0,39.0,38.4
2022,Southern Asia,ASZ,Nepal,NPL,National accounts,50.0,50.0,50.0,50.0,0.0,50.0,50.0,100.0,50.0,50.0,0.0,50.0,50.0
2022,Southern Asia,ASZ,Nepal,NPL,Labor,100.0,100.0,100.0,50.0,0.0,70.0,0.0,100.0,0.0,50.0,0.0,30.0,50.0
2022,Southern Asia,ASZ,Nepal,NPL,Price indexes,100.0,100.0,100.0,0.0,0.0,75.0,50.0,100.0,0.0,50.0,0.0,40.0,55.6
2022,Southern Asia,ASZ,Nepal,NPL,Government finance,100.0,100.0,100.0,0.0,0.0,75.0,0.0,100.0,0.0,50.0,0.0,30.0,50.0
2022,Southern Asia,ASZ,Nepal,NPL,Money & banking,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,50.0,50.0,0.0,40.0,62.5
2022,Southern Asia,ASZ,Nepal,NPL,International trade,50.0,50.0,50.0,0.0,0.0,50.0,0.0,100.0,50.0,50.0,0.0,40.0,43.8
2022,Southern Asia,ASZ,Nepal,NPL,Balance of payments,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,50.0,50.0,0.0,40.0,62.5
2022,Southern Asia,ASZ,Nepal,NPL,Economic and Financial Statistics subscores,85.7,85.7,85.7,25.0,0.0,73.1,14.3,100.0,28.6,50.0,0.0,38.6,53.3
2022,Southern Asia,ASZ,Nepal,NPL,Agriculture & Land Use,100.0,50.0,50.0,0.0,0.0,40.0,0.0,100.0,50.0,50.0,0.0,40.0,40.0
2022,Southern Asia,ASZ,Nepal,NPL,Resource use,100.0,50.0,100.0,0.0,0.0,62.5,0.0,100.0,50.0,50.0,0.0,40.0,50.0
2022,Southern Asia,ASZ,Nepal,NPL,Energy,50.0,50.0,50.0,0.0,0.0,50.0,0.0,100.0,0.0,50.0,0.0,30.0,37.5
2022,Southern Asia,ASZ,Nepal,NPL,Pollution,100.0,0.0,0.0,0.0,0.0,25.0,0.0,100.0,50.0,50.0,0.0,40.0,33.3
2022,Southern Asia,ASZ,Nepal,NPL,Built environment,100.0,0.0,50.0,0.0,0.0,30.0,0.0,100.0,50.0,50.0,0.0,40.0,35.0
2022,Southern Asia,ASZ,Nepal,NPL,Environment subscore,90.0,30.0,50.0,0.0,0.0,40.5,0.0,100.0,40.0,50.0,0.0,38.0,39.1
2022,Southern Asia,ASZ,Nepal,NPL,All categories,78.6,53.6,60.2,16.6,6.9,48.9,14.8,96.7,32.9,48.3,0.0,38.5,43.3
2022,Western Europe,EUW,Netherlands,NLD,Population & vital statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2022,Western Europe,EUW,Netherlands,NLD,Education facilities,50.0,50.0,50.0,0.0,0.0,30.0,100.0,100.0,100.0,100.0,100.0,100.0,65.0
2022,Western Europe,EUW,Netherlands,NLD,Education outcomes,100.0,50.0,50.0,50.0,50.0,60.0,100.0,100.0,50.0,100.0,100.0,90.0,75.0
2022,Western Europe,EUW,Netherlands,NLD,Health facilities,100.0,100.0,100.0,0.0,0.0,60.0,100.0,100.0,50.0,100.0,100.0,90.0,75.0
2022,Western Europe,EUW,Netherlands,NLD,Health outcomes,100.0,100.0,100.0,0.0,0.0,60.0,100.0,100.0,50.0,100.0,100.0,90.0,75.0
2022,Western Europe,EUW,Netherlands,NLD,Reproductive health,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,50.0,100.0,90.0,70.0
2022,Western Europe,EUW,Netherlands,NLD,Food security & nutrition,50.0,50.0,50.0,0.0,0.0,37.5,100.0,100.0,50.0,100.0,100.0,90.0,66.7
2022,Western Europe,EUW,Netherlands,NLD,Gender statistics,100.0,50.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0
2022,Western Europe,EUW,Netherlands,NLD,Crime & justice,100.0,100.0,100.0,50.0,50.0,80.0,100.0,100.0,50.0,100.0,100.0,90.0,85.0
2022,Western Europe,EUW,Netherlands,NLD,Poverty & income,100.0,50.0,50.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0
2022,Western Europe,EUW,Netherlands,NLD,Social Statistics subscores,85.0,70.0,75.0,35.0,38.9,61.2,100.0,100.0,75.0,95.0,100.0,94.0,77.8
2022,Western Europe,EUW,Netherlands,NLD,National accounts,100.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,88.9
2022,Western Europe,EUW,Netherlands,NLD,Labor,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2022,Western Europe,EUW,Netherlands,NLD,Price indexes,100.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,88.9
2022,Western Europe,EUW,Netherlands,NLD,Government finance,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2022,Western Europe,EUW,Netherlands,NLD,Money & banking,100.0,50.0,50.0,0.0,0.0,66.7,100.0,100.0,100.0,100.0,100.0,100.0,87.5
2022,Western Europe,EUW,Netherlands,NLD,International trade,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2022,Western Europe,EUW,Netherlands,NLD,Balance of payments,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2022,Western Europe,EUW,Netherlands,NLD,Economic and Financial Statistics subscores,100.0,92.9,92.9,50.0,100.0,88.5,100.0,100.0,100.0,100.0,100.0,100.0,95.1
2022,Western Europe,EUW,Netherlands,NLD,Agriculture & Land Use,100.0,100.0,100.0,50.0,50.0,80.0,100.0,100.0,50.0,100.0,100.0,90.0,85.0
2022,Western Europe,EUW,Netherlands,NLD,Resource use,100.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,88.9
2022,Western Europe,EUW,Netherlands,NLD,Energy,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2022,Western Europe,EUW,Netherlands,NLD,Pollution,100.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,88.9
2022,Western Europe,EUW,Netherlands,NLD,Built environment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Western Europe,EUW,Netherlands,NLD,Environment subscore,80.0,80.0,80.0,12.5,25.0,61.9,80.0,80.0,70.0,80.0,80.0,78.0,70.7
2022,Western Europe,EUW,Netherlands,NLD,All categories,88.3,81.0,82.6,31.0,41.1,69.3,93.3,93.3,81.7,91.7,93.3,90.7,80.8
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Population & vital statistics,100.0,100.0,100.0,0.0,0.0,60.0,100.0,100.0,50.0,100.0,100.0,90.0,75.0
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Education facilities,100.0,100.0,100.0,0.0,0.0,60.0,100.0,100.0,50.0,50.0,100.0,80.0,70.0
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Education outcomes,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,50.0,50.0,100.0,80.0,65.0
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Health facilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Health outcomes,50.0,50.0,50.0,50.0,0.0,40.0,100.0,50.0,50.0,50.0,100.0,70.0,55.0
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Reproductive health,50.0,50.0,50.0,0.0,0.0,30.0,100.0,100.0,50.0,100.0,100.0,90.0,60.0
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Food security & nutrition,50.0,50.0,50.0,0.0,0.0,37.5,100.0,100.0,100.0,50.0,100.0,90.0,66.7
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Gender statistics,50.0,50.0,50.0,0.0,0.0,30.0,100.0,100.0,100.0,50.0,100.0,90.0,60.0
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Crime & justice,100.0,100.0,100.0,50.0,0.0,70.0,100.0,100.0,50.0,50.0,100.0,80.0,75.0
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Poverty & income,100.0,50.0,50.0,0.0,50.0,50.0,100.0,100.0,50.0,50.0,100.0,80.0,65.0
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Social Statistics subscores,65.0,60.0,60.0,15.0,11.1,42.9,90.0,85.0,55.0,55.0,90.0,75.0,59.1
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,National accounts,50.0,50.0,50.0,50.0,0.0,50.0,100.0,100.0,50.0,50.0,100.0,80.0,66.7
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Labor,100.0,100.0,100.0,0.0,0.0,60.0,100.0,100.0,50.0,50.0,100.0,80.0,70.0
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Price indexes,100.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,100.0,50.0,100.0,90.0,83.3
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Government finance,100.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,50.0,50.0,100.0,80.0,77.8
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Money & banking,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,50.0,50.0,50.0,70.0,81.3
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,International trade,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,50.0,100.0,90.0,93.8
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Balance of payments,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,50.0,100.0,90.0,93.8
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Economic and Financial Statistics subscores,92.9,92.9,92.9,12.5,0.0,76.9,100.0,100.0,71.4,50.0,92.9,82.9,80.3
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Agriculture & Land Use,50.0,50.0,50.0,0.0,0.0,30.0,100.0,100.0,50.0,50.0,100.0,80.0,55.0
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Resource use,100.0,50.0,50.0,0.0,0.0,50.0,100.0,100.0,50.0,50.0,100.0,80.0,66.7
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Energy,100.0,100.0,100.0,0.0,0.0,100.0,50.0,100.0,0.0,50.0,50.0,50.0,68.8
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Pollution,50.0,50.0,50.0,0.0,0.0,37.5,100.0,100.0,50.0,50.0,100.0,80.0,61.1
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Built environment,50.0,50.0,0.0,50.0,0.0,30.0,100.0,100.0,50.0,100.0,100.0,90.0,60.0
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,Environment subscore,70.0,60.0,50.0,12.5,0.0,45.2,90.0,100.0,40.0,60.0,90.0,76.0,62.0
2022,"Australia and New Zealand
",OAZ,New Zealand,NZL,All categories,76.0,71.0,67.6,13.6,6.9,53.5,93.3,95.0,55.5,55.0,91.0,78.0,66.7
2022,Central America,AMM,Nicaragua,NIC,Population & vital statistics,100.0,100.0,100.0,100.0,50.0,90.0,0.0,100.0,0.0,50.0,0.0,30.0,60.0
2022,Central America,AMM,Nicaragua,NIC,Education facilities,50.0,50.0,50.0,0.0,0.0,30.0,0.0,100.0,0.0,50.0,0.0,30.0,30.0
2022,Central America,AMM,Nicaragua,NIC,Education outcomes,50.0,50.0,50.0,50.0,50.0,50.0,0.0,100.0,0.0,50.0,0.0,30.0,40.0
2022,Central America,AMM,Nicaragua,NIC,Health facilities,100.0,50.0,100.0,50.0,0.0,60.0,0.0,100.0,0.0,50.0,0.0,30.0,45.0
2022,Central America,AMM,Nicaragua,NIC,Health outcomes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Central America,AMM,Nicaragua,NIC,Reproductive health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,50.0,0.0,40.0,20.0
2022,Central America,AMM,Nicaragua,NIC,Food security & nutrition,50.0,50.0,50.0,50.0,0.0,50.0,0.0,100.0,0.0,50.0,0.0,30.0,38.9
2022,Central America,AMM,Nicaragua,NIC,Gender statistics,50.0,50.0,50.0,50.0,50.0,50.0,0.0,100.0,0.0,50.0,0.0,30.0,40.0
2022,Central America,AMM,Nicaragua,NIC,Crime & justice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,30.0,15.0
2022,Central America,AMM,Nicaragua,NIC,Poverty & income,100.0,0.0,0.0,0.0,50.0,30.0,0.0,100.0,50.0,50.0,0.0,40.0,35.0
2022,Central America,AMM,Nicaragua,NIC,Social Statistics subscores,50.0,35.0,40.0,30.0,22.2,35.7,0.0,90.0,10.0,45.0,0.0,29.0,32.3
2022,Central America,AMM,Nicaragua,NIC,National accounts,100.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,50.0,50.0,100.0,80.0,77.8
2022,Central America,AMM,Nicaragua,NIC,Labor,100.0,50.0,100.0,0.0,0.0,50.0,50.0,100.0,50.0,50.0,0.0,50.0,50.0
2022,Central America,AMM,Nicaragua,NIC,Price indexes,100.0,100.0,100.0,50.0,0.0,87.5,100.0,50.0,50.0,50.0,0.0,50.0,66.7
2022,Central America,AMM,Nicaragua,NIC,Government finance,50.0,50.0,50.0,0.0,0.0,37.5,100.0,100.0,0.0,50.0,100.0,70.0,55.6
2022,Central America,AMM,Nicaragua,NIC,Money & banking,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,50.0,50.0,100.0,80.0,87.5
2022,Central America,AMM,Nicaragua,NIC,International trade,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,50.0,50.0,100.0,80.0,87.5
2022,Central America,AMM,Nicaragua,NIC,Balance of payments,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,50.0,50.0,100.0,60.0,75.0
2022,Central America,AMM,Nicaragua,NIC,Economic and Financial Statistics subscores,92.9,85.7,92.9,12.5,0.0,75.0,92.9,78.6,42.9,50.0,71.4,67.1,70.5
2022,Central America,AMM,Nicaragua,NIC,Agriculture & Land Use,50.0,50.0,50.0,0.0,0.0,30.0,0.0,100.0,0.0,50.0,0.0,30.0,30.0
2022,Central America,AMM,Nicaragua,NIC,Resource use,100.0,100.0,100.0,50.0,0.0,87.5,0.0,100.0,0.0,50.0,0.0,30.0,55.6
2022,Central America,AMM,Nicaragua,NIC,Energy,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,50.0,0.0,30.0,56.3
2022,Central America,AMM,Nicaragua,NIC,Pollution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Central America,AMM,Nicaragua,NIC,Built environment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Central America,AMM,Nicaragua,NIC,Environment subscore,50.0,50.0,50.0,12.5,0.0,38.1,0.0,60.0,0.0,30.0,0.0,18.0,27.2
2022,Central America,AMM,Nicaragua,NIC,All categories,64.3,56.9,61.0,19.9,13.9,47.9,31.0,76.2,17.6,41.7,23.8,38.0,42.6
2022,Western Africa,AFW,Niger,NER,Population & vital statistics,50.0,50.0,50.0,50.0,0.0,40.0,50.0,100.0,0.0,50.0,0.0,40.0,40.0
2022,Western Africa,AFW,Niger,NER,Education facilities,50.0,50.0,50.0,50.0,0.0,40.0,0.0,100.0,0.0,50.0,0.0,30.0,35.0
2022,Western Africa,AFW,Niger,NER,Education outcomes,50.0,50.0,50.0,50.0,0.0,40.0,0.0,100.0,0.0,50.0,0.0,30.0,35.0
2022,Western Africa,AFW,Niger,NER,Health facilities,100.0,100.0,100.0,50.0,50.0,80.0,0.0,100.0,0.0,50.0,0.0,30.0,55.0
2022,Western Africa,AFW,Niger,NER,Health outcomes,50.0,0.0,0.0,50.0,0.0,20.0,0.0,100.0,50.0,50.0,0.0,40.0,30.0
2022,Western Africa,AFW,Niger,NER,Reproductive health,100.0,0.0,0.0,50.0,0.0,30.0,0.0,100.0,50.0,50.0,0.0,40.0,35.0
2022,Western Africa,AFW,Niger,NER,Food security & nutrition,100.0,50.0,50.0,0.0,0.0,50.0,0.0,100.0,50.0,50.0,0.0,40.0,44.4
2022,Western Africa,AFW,Niger,NER,Gender statistics,50.0,50.0,0.0,0.0,0.0,20.0,0.0,100.0,0.0,50.0,0.0,30.0,25.0
2022,Western Africa,AFW,Niger,NER,Crime & justice,100.0,0.0,50.0,0.0,0.0,30.0,0.0,100.0,50.0,50.0,0.0,40.0,35.0
2022,Western Africa,AFW,Niger,NER,Poverty & income,50.0,50.0,0.0,50.0,50.0,40.0,0.0,100.0,50.0,50.0,0.0,40.0,40.0
